,nid,pitch,onset,duration,ts,label
0,0,69.0,0.0,2.0,3,0.0
1,1,45.0,0.0,2.0,3,0.0
2,2,57.0,0.0,2.0,3,0.0
3,3,61.0,0.0,0.0,3,1.0
4,4,64.0,0.0,0.0,3,1.0
5,5,64.0,2.0,1.0,3,0.0
6,6,40.0,2.0,1.0,3,0.0
7,7,52.0,2.0,1.0,3,0.0
8,8,73.0,0.0,0.5,3,0.0
9,9,49.0,0.0,1.0,3,0.0
10,10,61.0,0.0,1.0,3,0.0
11,11,74.0,0.5,0.25,3,1.0
12,12,71.0,0.75,0.25,3,0.0
13,13,69.0,1.0,1.0,3,0.0
14,14,45.0,1.0,1.0,3,0.0
15,15,57.0,1.0,1.0,3,0.0
16,16,76.0,0.0,0.5,3,0.0
17,17,78.0,0.5,0.25,3,1.0
18,18,74.0,0.75,0.25,3,0.0
19,19,73.0,1.0,1.0,3,0.0
20,20,85.0,2.0,1.0,3,0.0
21,21,57.0,2.0,1.0,3,0.0
22,22,66.0,2.0,1.0,3,0.0
23,23,75.0,0.0,1.0,3,0.0
24,24,59.0,0.0,1.0,3,0.0
25,25,69.0,0.0,1.0,3,0.0
26,26,76.0,1.0,1.5,3,0.0
27,27,64.0,1.0,1.0,3,0.0
28,28,68.0,1.0,1.0,3,0.0
29,29,77.0,2.5,0.5,3,1.0
30,30,80.0,0.0,0.5,3,1.0
31,31,78.0,0.5,0.5,3,1.0
32,32,76.0,1.0,0.5,3,1.0
33,33,74.0,1.5,0.5,3,1.0
34,34,73.0,2.0,0.5,3,1.0
35,35,71.0,2.5,0.5,3,1.0
36,36,69.0,0.0,0.5,3,1.0
37,37,52.0,0.0,0.5,3,1.0
38,38,68.0,0.5,0.5,3,1.0
39,39,62.0,0.5,0.5,3,1.0
40,40,76.0,1.0,0.5,3,1.0
41,41,59.0,1.0,0.5,3,1.0
42,42,74.0,1.5,0.5,3,1.0
43,43,62.0,1.5,0.5,3,1.0
44,44,59.0,2.0,0.5,3,1.0
45,45,62.0,2.5,0.5,3,1.0
46,46,71.0,0.0,0.5,3,1.0
47,47,52.0,0.0,0.5,3,1.0
48,48,69.0,0.5,0.5,3,1.0
49,49,61.0,0.5,0.5,3,1.0
50,50,78.0,1.0,0.5,3,1.0
51,51,57.0,1.0,0.5,3,1.0
52,52,76.0,1.5,0.5,3,1.0
53,53,61.0,1.5,0.5,3,1.0
54,54,57.0,2.0,0.5,3,1.0
55,55,61.0,2.5,0.5,3,1.0
56,56,73.0,0.0,0.5,3,1.0
57,57,50.0,0.0,0.5,3,1.0
58,58,71.0,0.5,0.5,3,1.0
59,59,59.0,0.5,0.5,3,1.0
60,60,79.0,1.0,0.5,3,1.0
61,61,54.0,1.0,0.5,3,1.0
62,62,78.0,1.5,0.5,3,1.0
