,src,des
0,49,1
1,50,1
2,51,1
3,102,2
4,103,2
5,104,2
6,105,2
7,106,2
8,145,3
9,150,3
10,151,3
11,156,4
12,159,4
13,160,4
14,161,4
15,212,8
16,213,8
17,214,8
18,215,8
19,216,8
20,224,9
21,225,9
22,227,9
23,232,10
24,233,10
25,235,10
26,240,11
27,241,11
28,243,11
29,248,12
30,250,12
31,272,13
32,273,13
33,274,13
34,280,14
35,285,15
36,286,15
37,288,15
38,293,16
39,294,16
40,296,16
41,301,17
42,302,17
43,304,17
44,335,18
45,336,18
46,337,18
47,401,19
48,413,20
49,419,22
50,421,23
51,425,23
52,426,23
53,428,23
54,430,24
55,434,24
56,435,24
57,437,24
58,439,25
59,443,25
60,444,25
61,446,25
62,479,26
63,480,26
64,481,26
65,482,26
66,489,27
67,490,27
68,496,28
69,503,29
70,504,29
71,510,30
72,523,31
73,524,31
74,531,32
75,532,32
76,533,32
77,542,33
78,543,33
79,544,33
80,551,34
81,552,34
82,558,35
83,565,36
84,566,36
85,572,37
86,574,37
87,575,37
88,579,38
89,581,39
90,587,40
91,588,40
92,589,40
93,590,40
94,591,41
95,638,42
96,639,42
97,656,43
98,657,43
99,658,43
100,673,44
101,674,44
102,681,46
103,682,46
104,688,47
105,695,48
106,696,48
107,702,49
108,704,49
109,705,49
110,709,50
111,711,51
112,717,52
113,718,52
114,719,52
115,720,52
116,721,53
117,747,54
118,748,54
119,751,54
120,773,55
121,774,55
122,777,55
123,783,56
124,784,56
125,785,56
126,788,56
127,794,57
128,795,57
129,796,57
130,799,57
131,806,58
132,807,58
133,808,58
134,850,59
135,851,59
136,854,59
137,860,60
138,861,60
139,862,60
140,865,60
141,894,61
142,898,61
143,899,62
144,989,63
145,991,63
146,992,63
147,1024,66
148,1025,66
149,1028,66
150,1081,67
151,1085,67
152,1086,68
153,1087,69
154,1167,70
155,1168,70
156,1169,70
157,1170,71
158,1253,72
159,1254,72
160,1255,72
161,1256,72
162,1257,73
163,1331,74
164,1332,74
165,1336,74
166,1342,75
167,1345,75
168,1349,76
169,1350,77
170,1351,78
171,1352,79
172,1430,80
173,1431,80
174,1432,80
175,1433,80
176,1434,81
177,1444,82
178,1445,82
179,1446,82
180,1466,83
181,1467,83
182,1468,83
183,1501,84
184,1513,85
185,1514,85
186,1515,85
187,1535,86
188,1536,86
189,1537,86
190,1545,87
191,1546,87
192,1547,87
193,1566,88
194,1567,88
195,1570,89
196,1578,90
197,1579,90
198,1580,90
199,1586,91
200,1587,91
201,1588,91
202,1632,92
203,1633,92
204,1639,93
205,1641,94
206,1651,96
207,1652,96
208,1653,96
209,1673,97
210,1674,97
211,1675,97
212,1683,98
213,1684,98
214,1685,98
215,1704,99
216,1705,99
217,1708,100
218,1711,101
219,1712,101
220,1713,102
221,1714,102
222,1717,102
223,1718,103
224,1721,103
225,1722,104
226,1725,104
227,1726,105
228,1729,105
229,1730,106
230,1733,106
231,1734,107
232,1735,107
233,1738,107
234,1739,108
235,1740,108
236,1743,108
237,1744,109
238,1745,109
239,1748,109
240,1749,110
241,1750,110
242,1753,110
243,1754,111
244,1757,111
245,1758,112
246,1759,112
247,1762,112
248,1763,113
249,1766,113
250,1767,114
251,1770,114
252,1771,115
253,1774,115
254,1775,116
255,1776,116
256,1777,117
257,1778,117
258,1779,118
259,1780,118
260,1783,118
261,1784,119
262,1787,119
263,1788,120
264,1791,120
265,1792,121
266,1795,121
267,1796,122
268,1799,122
269,1800,123
270,1801,123
271,1804,123
272,1805,124
273,1806,124
274,1809,124
275,1810,125
276,1811,125
277,1814,125
278,1815,126
279,1816,126
280,1819,126
281,1820,127
282,1823,127
283,1824,128
284,1825,128
285,1828,128
286,1829,129
287,1832,129
288,1833,130
289,1836,130
290,1837,131
291,1840,131
292,1841,132
293,1844,132
294,1845,133
295,1848,133
296,1849,134
297,1852,134
298,1853,135
299,1856,135
300,1857,136
301,1860,136
302,1861,137
303,1864,137
304,1865,138
305,1866,138
306,1869,138
307,1870,139
308,1871,139
309,1874,139
310,1875,140
311,1876,140
312,1879,140
313,1880,141
314,1881,141
315,1884,141
316,1885,142
317,1886,142
318,1889,142
319,1890,143
320,1893,143
321,1894,144
322,1897,144
323,1898,145
324,1901,145
325,1902,146
326,1905,146
327,1906,147
328,1909,147
329,1912,148
330,1913,148
331,1914,149
332,1915,149
333,1918,151
334,1919,151
335,1920,152
336,1921,152
337,1924,152
338,1925,153
339,1928,153
340,1929,154
341,1932,154
342,1933,155
343,1936,155
344,1937,156
345,1940,156
346,1941,157
347,1942,157
348,1945,157
349,1946,158
350,1947,158
351,1950,158
352,1951,159
353,1952,159
354,1955,159
355,1956,160
356,1957,160
357,1960,160
358,1961,161
359,1964,161
360,1965,162
361,1966,162
362,1969,162
363,1970,163
364,1973,163
365,1974,164
366,1977,164
367,1978,165
368,1981,165
369,1985,166
370,1986,167
371,1987,167
372,1988,167
373,1989,167
374,1993,168
375,1994,168
376,1995,168
377,2004,169
378,2005,169
379,2006,169
380,2007,169
381,2008,170
382,2009,170
383,2010,170
384,2011,170
385,2015,171
386,2016,171
387,2017,171
388,2048,172
389,2050,172
390,2051,172
391,2052,172
392,2053,172
393,2057,173
394,2058,174
395,2059,174
396,2060,174
397,2061,174
398,2065,175
399,2066,175
400,2067,175
401,2076,176
402,2077,176
403,2078,176
404,2079,176
405,2080,177
406,2081,177
407,2082,177
408,2083,177
409,2087,178
410,2088,178
411,2089,178
412,2102,179
413,2103,179
414,2104,179
415,2105,179
416,2112,180
417,2113,180
418,2114,180
419,2151,182
420,2152,182
421,2153,182
422,2154,183
423,2157,184
424,2158,184
425,2159,184
426,2160,185
427,2163,186
428,2164,186
429,2165,186
430,2169,189
431,2170,190
432,2174,192
433,2175,193
434,2176,193
435,2177,193
436,2178,193
437,2182,194
438,2183,194
439,2184,194
440,2193,195
441,2194,195
442,2195,195
443,2196,195
444,2197,196
445,2198,196
446,2199,196
447,2200,196
448,2204,197
449,2205,197
450,2206,197
451,2228,198
452,2229,198
453,2230,198
454,2235,200
455,2236,200
456,2237,201
457,2238,201
458,2239,201
459,2240,201
460,2243,202
461,2244,202
462,2249,203
463,2250,203
464,2251,204
465,2252,204
466,2253,204
467,2254,204
468,2257,205
469,2258,205
470,2267,206
471,2268,206
472,2269,206
473,2270,206
474,2277,207
475,2278,207
476,2279,207
477,2280,207
478,2285,208
479,2286,208
480,2287,208
481,2288,208
482,2289,209
483,2290,209
484,2295,210
485,2296,210
486,2297,211
487,2298,211
488,2299,211
489,2300,211
490,2303,212
491,2304,212
492,2309,213
493,2310,213
494,2311,214
495,2312,214
496,2313,214
497,2314,214
498,2317,215
499,2318,215
500,2327,216
501,2328,216
502,2329,216
503,2330,216
504,2331,217
505,2332,217
506,2333,218
507,2334,218
508,2335,219
509,2336,219
510,2337,220
511,2338,220
512,2339,221
513,2340,221
514,2341,222
515,2342,222
516,2343,223
517,2344,223
518,2345,224
519,2346,224
520,2347,225
521,2348,225
522,2349,225
523,2350,226
524,2355,227
525,2356,227
526,2357,228
527,2358,228
528,2359,229
529,2360,229
530,2361,230
531,2362,230
532,2363,231
533,2364,231
534,2365,232
535,2366,232
536,2367,233
537,2368,233
538,2369,234
539,2370,234
540,2371,235
541,2372,235
542,2375,236
543,2376,236
544,2379,237
545,2380,237
546,2383,238
547,2384,238
548,2419,239
549,2420,239
550,2421,239
551,2422,239
552,2427,241
553,2428,241
554,2429,242
555,2430,242
556,2431,242
557,2432,242
558,2435,243
559,2436,243
560,2441,244
561,2442,244
562,2443,245
563,2444,245
564,2445,245
565,2446,245
566,2449,246
567,2450,246
568,2459,247
569,2460,247
570,2461,247
571,2462,247
572,2463,248
573,2464,248
574,2465,249
575,2466,249
576,2467,250
577,2468,250
578,2469,251
579,2470,251
580,2471,252
581,2472,252
582,2473,253
583,2474,253
584,2475,254
585,2476,254
586,2477,255
587,2478,255
588,2479,256
589,2480,256
590,2481,256
591,2482,257
592,2567,258
593,2568,258
594,2569,258
595,2570,258
596,2573,259
597,2574,259
598,2587,260
599,2588,260
600,2589,261
601,2631,262
602,2632,262
603,2633,263
604,2706,264
605,2707,264
606,2708,264
607,2721,265
608,2722,265
609,2723,266
610,2801,267
611,2802,267
612,2803,267
613,2804,267
614,2809,268
615,2810,268
616,2814,268
617,2883,269
618,2884,269
619,2885,269
620,2886,270
621,2977,271
622,2980,271
623,2984,272
624,2992,273
625,2993,274
626,2994,274
627,2999,276
628,3000,276
629,3004,276
630,3055,277
631,3056,277
632,3059,277
633,3065,278
634,3066,278
635,3069,278
636,3074,279
637,3075,279
638,3076,279
639,3077,280
640,3167,281
641,3168,281
642,3204,282
643,3206,282
644,3209,283
645,3211,283
646,3238,284
647,3239,284
648,3240,284
649,3241,284
650,3242,284
651,3362,285
652,3365,285
653,3467,286
654,3468,286
655,3469,286
656,3470,286
657,3471,286
658,3472,286
659,3480,287
660,3480,288
661,3481,287
662,3481,288
663,3482,287
664,3482,288
665,3487,289
666,3487,290
667,3488,289
668,3488,290
669,3489,289
670,3489,290
671,3515,291
672,3517,291
673,3526,292
674,3528,292
675,3535,293
676,3536,293
677,3537,293
678,3540,293
679,3639,294
680,3640,294
681,3641,294
682,3642,294
683,3643,294
684,3658,295
685,3659,295
686,3662,295
687,3675,296
688,3676,296
689,3679,296
690,3720,297
691,3722,297
692,3750,298
693,3751,298
694,3752,298
695,3755,298
696,3865,299
697,3872,299
698,3892,300
699,3893,300
700,3894,300
701,3895,300
702,3896,300
703,3897,300
704,3933,301
705,3934,301
706,3935,301
707,3948,302
708,3948,303
709,3949,302
710,3949,303
711,3950,302
712,3950,303
713,3951,302
714,3951,303
715,3952,302
716,3952,303
717,3953,302
718,3953,303
719,3954,304
720,3956,305
721,3957,306
722,3958,307
723,3959,307
724,3960,307
725,3961,307
726,3962,307
727,3964,308
728,3965,309
729,3966,310
730,3967,310
731,3968,310
732,3978,311
733,3982,311
734,4016,312
735,4020,312
736,4033,313
737,4034,313
738,4038,313
739,4050,314
740,4054,314
741,4067,315
742,4071,315
743,4094,316
744,4095,316
745,4096,316
746,4100,316
747,4101,317
748,4107,318
749,4108,318
750,4109,318
751,4115,319
752,4116,319
753,4117,319
754,4143,320
755,4145,320
756,4154,320
757,4155,320
758,4168,323
759,4168,324
760,4169,323
761,4169,324
762,4170,323
763,4170,324
764,4171,323
765,4171,324
766,4172,323
767,4172,324
768,4173,323
769,4173,324
