,nid,pitch,onset,duration,ts,label,rid
0,0.0,70.0,0.0,2.0,3,1.0,
1,1.0,58.0,0.0,2.0,3,1.0,
2,2.0,65.0,2.0,1.0,3,0.0,
3,3.0,53.0,2.0,1.0,3,0.0,
4,4.0,62.0,3.0,2.0,3,1.0,
5,5.0,50.0,3.0,2.0,3,1.0,
6,6.0,65.0,5.0,1.0,3,0.0,
7,7.0,53.0,5.0,1.0,3,0.0,
8,8.0,70.0,6.0,2.0,3,1.0,
9,9.0,58.0,6.0,2.0,3,1.0,
10,10.0,74.0,8.0,1.0,3,0.0,
11,11.0,62.0,8.0,1.0,3,0.0,
12,12.0,77.0,9.0,2.0,3,1.0,
13,13.0,65.0,9.0,2.0,3,1.0,
14,14.0,82.0,11.0,0.5,3,0.0,
15,15.0,74.0,11.5,0.5,3,0.0,
16,16.0,77.0,12.0,0.5,3,1.0,
17,17.0,53.0,12.0,6.0,3,1.0,
18,18.0,60.0,12.0,6.0,3,1.0,
19,19.0,63.0,12.0,6.0,3,1.0,
20,20.0,75.0,12.5,0.5,3,0.0,
21,21.0,74.0,13.0,0.5,3,0.0,
22,22.0,72.0,13.5,0.5,3,0.0,
23,23.0,70.0,14.0,0.5,3,0.0,
24,24.0,69.0,14.5,0.5,3,0.0,
25,25.0,67.0,15.0,0.5,3,1.0,
26,26.0,65.0,15.5,0.5,3,0.0,
27,27.0,64.0,16.0,0.5,3,0.0,
28,28.0,65.0,16.5,0.5,3,0.0,
29,29.0,67.0,17.0,0.5,3,0.0,
30,30.0,69.0,17.5,0.5,3,0.0,
31,31.0,70.0,18.0,0.5,3,1.0,
32,32.0,58.0,18.0,1.0,3,1.0,
33,33.0,62.0,18.0,1.0,3,1.0,
34,34.0,70.0,18.5,0.25,3,0.0,
35,35.0,72.0,18.5,0.0,3,0.0,
36,36.0,69.0,18.75,0.25,3,0.0,
37,37.0,70.0,19.0,0.5,3,0.0,
38,38.0,72.0,19.5,0.5,3,0.0,
39,39.0,74.0,20.0,0.5,3,0.0,
40,40.0,75.0,20.5,0.5,3,0.0,
41,41.0,76.0,21.0,0.5,3,1.0,
42,42.0,77.0,21.5,0.5,3,0.0,
43,43.0,79.0,22.0,0.5,3,0.0,
44,44.0,77.0,22.5,0.5,3,0.0,
45,45.0,82.0,23.0,0.5,3,0.0,
46,46.0,74.0,23.5,0.5,3,0.0,
47,47.0,77.0,24.0,0.5,3,1.0,
48,48.0,53.0,24.0,6.0,3,1.0,
49,49.0,60.0,24.0,6.0,3,1.0,
50,50.0,63.0,24.0,6.0,3,1.0,
51,51.0,75.0,24.5,0.5,3,0.0,
52,52.0,74.0,25.0,0.5,3,0.0,
53,53.0,72.0,25.5,0.5,3,0.0,
54,54.0,70.0,26.0,0.5,3,0.0,
55,55.0,69.0,26.5,0.5,3,0.0,
56,56.0,67.0,27.0,0.5,3,1.0,
57,57.0,65.0,27.5,0.5,3,0.0,
58,58.0,64.0,28.0,0.5,3,0.0,
59,59.0,65.0,28.5,0.5,3,0.0,
60,60.0,67.0,29.0,0.5,3,0.0,
61,61.0,69.0,29.5,0.5,3,0.0,
62,62.0,70.0,30.0,0.5,3,1.0,
63,63.0,58.0,30.0,0.5,3,1.0,
64,64.0,62.0,30.0,0.5,3,1.0,
65,65.0,70.0,31.0,0.5,3,0.0,
66,66.0,58.0,31.0,0.5,3,0.0,
67,67.0,62.0,31.0,0.5,3,0.0,
68,68.0,74.0,32.0,0.5,3,0.0,
69,69.0,58.0,32.0,0.5,3,0.0,
70,70.0,65.0,32.0,0.5,3,0.0,
71,71.0,70.0,33.0,1.0,3,1.0,
72,72.0,58.0,33.0,1.0,3,1.0,
73,73.0,62.0,33.0,1.0,3,1.0,
74,74.0,70.0,34.75,0.25,3,0.0,
75,75.0,72.0,35.0,0.25,3,0.0,
76,76.0,70.0,35.25,0.25,3,0.0,
77,77.0,69.0,35.5,0.25,3,0.0,
78,78.0,70.0,35.75,0.25,3,0.0,
79,79.0,79.0,36.0,1.0,3,1.0,
80,80.0,51.0,37.0,1.0,3,0.0,
81,81.0,55.0,37.0,1.0,3,0.0,
82,82.0,58.0,37.0,1.0,3,0.0,
83,83.0,70.0,37.75,0.25,3,0.0,
84,84.0,72.0,38.0,0.25,3,0.0,
85,85.0,70.0,38.25,0.25,3,0.0,
86,86.0,69.0,38.5,0.25,3,0.0,
87,87.0,70.0,38.75,0.25,3,0.0,
88,88.0,77.0,39.0,1.0,3,1.0,
89,89.0,50.0,40.0,1.0,3,0.0,
90,90.0,53.0,40.0,1.0,3,0.0,
91,91.0,58.0,40.0,1.0,3,0.0,
92,92.0,70.0,40.75,0.25,3,0.0,
93,93.0,72.0,41.0,0.25,3,0.0,
94,94.0,70.0,41.25,0.25,3,0.0,
95,95.0,69.0,41.5,0.25,3,0.0,
96,96.0,70.0,41.75,0.25,3,0.0,
97,97.0,72.0,42.0,1.0,3,1.0,
98,98.0,65.0,42.0,4.0,3,1.0,
99,99.0,57.0,42.0,3.0,3,1.0,
100,100.0,77.0,43.0,1.0,3,0.0,
101,101.0,75.0,44.0,1.0,3,0.0,
102,102.0,73.0,45.0,1.0,3,1.0,
103,103.0,58.0,45.0,1.0,3,1.0,
104,104.0,74.0,46.0,0.5,3,0.0,
105,105.0,70.0,46.75,0.25,3,0.0,
106,106.0,72.0,47.0,0.25,3,0.0,
107,107.0,70.0,47.25,0.25,3,0.0,
108,108.0,69.0,47.5,0.25,3,0.0,
109,109.0,70.0,47.75,0.25,3,0.0,
110,110.0,79.0,48.0,1.0,3,1.0,
111,111.0,51.0,49.0,1.0,3,0.0,
112,112.0,55.0,49.0,1.0,3,0.0,
113,113.0,58.0,49.0,1.0,3,0.0,
114,114.0,70.0,49.75,0.25,3,0.0,
115,115.0,72.0,50.0,0.25,3,0.0,
116,116.0,70.0,50.25,0.25,3,0.0,
117,117.0,69.0,50.5,0.25,3,0.0,
118,118.0,70.0,50.75,0.25,3,0.0,
119,119.0,77.0,51.0,1.0,3,1.0,
120,120.0,50.0,52.0,1.0,3,0.0,
121,121.0,53.0,52.0,1.0,3,0.0,
122,122.0,58.0,52.0,1.0,3,0.0,
123,123.0,70.0,52.75,0.25,3,0.0,
124,124.0,72.0,53.0,0.25,3,0.0,
125,125.0,70.0,53.25,0.25,3,0.0,
126,126.0,69.0,53.5,0.25,3,0.0,
127,127.0,70.0,53.75,0.25,3,0.0,
128,128.0,72.0,54.0,1.0,3,1.0,
129,129.0,57.0,54.0,1.0,3,1.0,
130,130.0,53.0,54.0,3.0,3,1.0,
131,131.0,75.0,55.0,1.0,3,0.0,
132,132.0,60.0,55.0,1.0,3,0.0,
133,133.0,69.0,56.0,1.0,3,0.0,
134,134.0,63.0,56.0,1.0,3,0.0,
135,135.0,70.0,57.0,1.0,3,1.0,
136,136.0,62.0,57.0,1.0,3,1.0,
137,137.0,58.0,57.0,1.0,3,1.0,
138,138.0,70.0,60.0,1.0,3,1.0,
139,139.0,74.0,60.0,1.0,3,1.0,
140,140.0,79.0,60.0,1.0,3,1.0,
141,141.0,55.0,60.0,1.0,3,1.0,
142,142.0,67.0,61.0,1.0,3,0.0,
143,143.0,43.0,61.0,1.0,3,0.0,
144,144.0,66.0,63.0,1.0,3,1.0,
145,145.0,69.0,63.0,1.0,3,1.0,
146,146.0,74.0,63.0,1.0,3,1.0,
147,147.0,50.0,63.0,1.0,3,1.0,
148,148.0,62.0,64.0,1.0,3,0.0,
