,nid,pitch,onset,duration,ts,label
0,0,72,-0.5,0.5,2,0
1,1,70,0.0,0.25,2,0
2,2,69,0.25,0.25,2,0
3,3,67,0.5,0.25,2,0
4,4,65,0.75,0.25,2,0
5,5,69,1.0,0.25,2,0
6,6,67,1.25,0.25,2,0
7,7,70,1.5,0.25,2,0
8,8,64,1.75,0.25,2,0
9,9,65,2.0,0.5,2,0
10,10,60,2.5,0.5,2,0
11,11,72,3.0,1.0,2,0
12,12,70,4.0,0.25,2,0
13,13,69,4.25,0.25,2,0
14,14,67,4.5,0.25,2,0
15,15,65,4.75,0.25,2,0
16,16,69,5.0,0.25,2,0
17,17,67,5.25,0.25,2,0
18,18,70,5.5,0.25,2,0
19,19,64,5.75,0.25,2,0
20,20,65,6.0,2.0,2,0
21,21,57,6.0,0.25,2,0
22,22,53,6.0,2.0,2,0
23,23,60,6.25,0.25,2,0
24,24,57,6.5,0.25,2,0
25,25,60,6.75,0.25,2,0
26,26,57,7.0,0.25,2,0
27,27,60,7.25,0.25,2,0
28,28,57,7.5,0.25,2,0
29,29,60,7.75,0.25,2,0
30,30,66,8.0,0.25,2,0
31,31,58,8.0,0.25,2,0
32,32,53,8.0,2.0,2,0
33,33,67,8.25,0.25,2,0
34,34,60,8.25,0.25,2,0
35,35,69,8.5,0.25,2,0
36,36,58,8.5,0.25,2,0
37,37,70,8.75,0.25,2,0
38,38,60,8.75,0.25,2,0
39,39,72,9.0,0.25,2,0
40,40,58,9.0,0.25,2,0
41,41,73,9.25,0.25,2,0
42,42,60,9.25,0.25,2,0
43,43,74,9.5,0.25,2,0
44,44,58,9.5,0.25,2,0
45,45,76,9.75,0.25,2,0
46,46,60,9.75,0.25,2,0
47,47,79,10.0,0.25,2,0
48,48,57,10.0,0.25,2,0
49,49,53,10.0,2.0,2,0
50,50,77,10.25,0.25,2,0
51,51,60,10.25,0.25,2,0
52,52,76,10.5,0.25,2,0
53,53,57,10.5,0.25,2,0
54,54,74,10.75,0.25,2,0
55,55,60,10.75,0.25,2,0
56,56,74,11.0,0.25,2,0
57,57,57,11.0,0.25,2,0
58,58,72,11.25,0.25,2,0
59,59,60,11.25,0.25,2,0
60,60,70,11.5,0.25,2,0
