,nid,pitch,onset,duration,ts,label
0,0,44.0,0.0,1.0,6,1.0
1,1,56.0,0.0,3.0,6,1.0
2,2,60.0,0.0,3.0,6,1.0
3,3,63.0,0.0,6.0,6,1.0
4,4,48.0,1.0,1.0,6,0.0
5,5,51.0,2.0,1.0,6,0.0
6,6,43.0,3.0,1.0,6,0.0
7,7,58.0,3.0,3.0,6,0.0
8,8,61.0,3.0,3.0,6,0.0
9,9,46.0,4.0,1.0,6,0.0
10,10,51.0,5.0,1.0,6,0.0
11,11,44.0,6.0,1.0,6,1.0
12,12,56.0,6.0,2.0,6,1.0
13,13,60.0,6.0,1.0,6,1.0
14,14,63.0,6.0,1.0,6,1.0
15,15,48.0,7.0,1.0,6,0.0
16,16,63.0,7.0,1.0,6,0.0
17,17,68.0,7.0,3.0,6,0.0
18,18,53.0,8.0,1.0,6,0.0
19,19,60.0,8.0,1.0,6,0.0
20,20,65.0,8.0,2.0,6,0.0
21,21,49.0,9.0,1.0,6,0.0
22,22,58.0,9.0,3.0,6,0.0
23,23,51.0,10.0,1.0,6,0.0
24,24,63.0,10.0,3.0,6,0.0
25,25,67.0,10.0,3.0,6,0.0
26,26,46.0,11.0,1.0,6,0.0
27,27,47.0,12.0,1.0,6,1.0
28,28,56.0,12.0,3.0,6,1.0
29,29,48.0,13.0,1.0,6,0.0
30,30,61.0,13.0,3.0,6,0.0
31,31,65.0,13.0,3.0,6,0.0
32,32,49.0,14.0,1.0,6,0.0
33,33,46.0,15.0,1.0,6,0.0
34,34,55.0,15.0,3.0,6,0.0
35,35,48.0,16.0,1.0,6,0.0
36,36,60.0,16.0,3.0,6,0.0
37,37,63.0,16.0,3.0,6,0.0
38,38,43.0,17.0,1.0,6,0.0
39,39,44.0,18.0,1.0,6,1.0
40,40,53.0,18.0,3.0,6,1.0
41,41,45.0,19.0,1.0,6,0.0
42,42,58.0,19.0,3.0,6,0.0
43,43,61.0,19.0,3.0,6,0.0
44,44,46.0,20.0,1.0,6,0.0
45,45,43.0,21.0,1.0,6,0.0
46,46,52.0,21.0,1.0,6,0.0
47,47,44.0,22.0,1.0,6,0.0
48,48,51.0,22.0,2.0,6,0.0
49,49,56.0,22.0,3.0,6,0.0
50,50,60.0,22.0,2.0,6,0.0
51,51,42.0,23.0,1.0,6,0.0
52,52,41.0,24.0,1.0,6,1.0
53,53,53.0,24.0,1.0,6,1.0
54,54,61.0,24.0,1.0,6,1.0
55,55,39.0,25.0,1.0,6,0.0
56,56,55.0,25.0,1.0,6,0.0
57,57,58.0,25.0,1.0,6,0.0
58,58,63.0,25.0,1.0,6,0.0
59,59,38.0,26.0,1.0,6,0.0
60,60,56.0,26.0,1.0,6,0.0
61,61,59.0,26.0,1.0,6,0.0
62,62,65.0,26.0,1.0,6,0.0
63,63,39.0,27.0,1.0,6,0.0
64,64,56.0,27.0,1.0,6,0.0
65,65,60.0,27.0,1.0,6,0.0
66,66,63.0,27.0,2.0,6,0.0
67,67,51.0,28.0,1.0,6,0.0
68,68,55.0,28.0,1.0,6,0.0
69,69,58.0,28.0,1.0,6,0.0
70,70,61.0,29.0,0.75,6,0.0
71,71,58.0,29.75,0.25,6,0.0
72,72,56.0,30.0,2.0,6,1.0
73,73,56.0,30.0,1.0,6,1.0
74,74,68.0,30.0,3.0,6,1.0
75,75,60.0,31.0,1.0,6,0.0
76,76,63.0,32.0,1.0,6,0.0
77,77,55.0,33.0,1.0,6,0.0
78,78,75.0,33.0,4.0,6,0.0
79,79,75.0,33.0,3.0,6,0.0
80,80,58.0,34.0,1.0,6,0.0
81,81,63.0,35.0,1.0,6,0.0
82,82,53.0,36.0,1.0,6,1.0
83,83,80.0,36.0,3.0,6,1.0
84,84,80.0,36.0,4.0,6,1.0
85,85,56.0,37.0,1.0,6,0.0
86,86,73.0,37.0,2.0,6,0.0
87,87,61.0,38.0,1.0,6,0.0
88,88,51.0,39.0,1.0,6,0.0
89,89,72.0,39.0,1.0,6,0.0
90,90,87.0,39.0,4.0,6,0.0
91,91,58.0,40.0,1.0,6,0.0
92,92,70.0,40.0,2.0,6,0.0
93,93,79.0,40.0,2.0,6,0.0
94,94,63.0,41.0,1.0,6,0.0
95,95,65.0,42.0,1.0,6,1.0
96,96,69.0,42.0,1.0,6,1.0
97,97,72.0,42.0,1.0,6,1.0
98,98,58.0,43.0,1.0,6,0.0
99,99,70.0,43.0,1.0,6,0.0
100,100,73.0,43.0,1.0,6,0.0
101,101,85.0,43.0,3.0,6,0.0
102,102,61.0,44.0,1.0,6,0.0
103,103,68.0,44.0,1.0,6,0.0
104,104,71.0,44.0,1.0,6,0.0
105,105,63.0,45.0,1.0,6,0.0
