,nid,pitch,onset,duration,ts,label
0,0,70.0,0.0,0.75,4,1.0
1,1,67.0,0.0,1.0,4,1.0
2,2,63.0,0.0,1.0,4,1.0
3,3,72.0,0.75,0.25,4,0.0
4,4,70.0,1.0,1.5,4,0.0
5,5,67.0,1.0,1.0,4,0.0
6,6,63.0,1.0,1.0,4,0.0
7,7,65.0,2.0,1.0,4,0.0
8,8,62.0,2.0,1.0,4,0.0
9,9,70.0,2.5,0.5,4,0.0
10,10,75.0,3.0,0.5,4,0.0
11,11,67.0,3.0,0.5,4,0.0
12,12,60.0,3.0,1.0,4,0.0
13,13,75.0,3.5,0.5,4,0.0
14,14,69.0,3.5,0.5,4,0.0
15,15,74.0,4.0,0.5,4,1.0
16,16,70.0,4.0,1.0,4,1.0
17,17,58.0,4.0,1.0,4,1.0
18,18,75.0,4.0,0.0,4,1.0
19,19,72.0,4.5,0.25,4,0.0
20,20,70.0,4.75,0.25,4,0.0
21,21,70.0,5.0,1.0,4,0.0
22,22,62.0,5.0,1.0,4,0.0
23,23,58.0,5.0,2.0,4,0.0
24,24,74.0,6.0,0.25,4,0.0
25,25,64.0,6.0,1.0,4,0.0
26,26,72.0,6.25,0.25,4,0.0
27,27,72.0,6.5,1.0,4,0.0
28,28,65.0,7.0,1.0,4,0.0
29,29,56.0,7.0,2.0,4,0.0
30,30,77.0,7.5,0.25,4,0.0
31,31,74.0,7.75,0.25,4,0.0
32,32,72.0,8.0,0.25,4,1.0
33,33,62.0,8.0,1.0,4,1.0
34,34,70.0,8.25,0.25,4,0.0
35,35,70.0,8.5,1.0,4,0.0
36,36,63.0,9.0,2.0,4,0.0
37,37,55.0,9.0,1.0,4,0.0
38,38,75.0,9.5,0.25,4,0.0
39,39,70.0,9.75,0.25,4,0.0
40,40,70.0,10.0,1.5,4,0.0
41,41,53.0,10.0,1.0,4,0.0
42,42,62.0,11.0,1.0,4,0.0
43,43,58.0,11.0,1.0,4,0.0
44,44,68.0,11.5,0.5,4,0.0
45,45,67.0,12.0,0.5,4,1.0
46,46,51.0,12.0,0.25,4,1.0
47,47,55.0,12.25,0.25,4,0.0
48,48,58.0,12.5,0.25,4,0.0
49,49,63.0,12.75,0.25,4,0.0
50,50,70.0,13.0,0.5,4,0.0
51,51,51.0,13.0,0.25,4,0.0
52,52,55.0,13.25,0.25,4,0.0
53,53,58.0,13.5,0.25,4,0.0
54,54,63.0,13.75,0.25,4,0.0
55,55,51.0,14.0,0.25,4,0.0
56,56,55.0,14.25,0.25,4,0.0
57,57,79.0,14.5,0.5,4,0.0
58,58,58.0,14.5,0.25,4,0.0
59,59,75.0,14.5,0.0,4,0.0
60,60,77.0,14.5,0.0,4,0.0
61,61,63.0,14.75,0.25,4,0.0
